conversation_id,message_id,sender_id,text,is_answered,sentiment,category,intent,type,is_internal,timestamp,response_time
,9f4b14e9-1932-4ed8-9541-0b8f8e5a8494,d4ddf43c2f5c,"150-200 kişi, hem mekan hem organizasyon . İkramlıkları kendimiz ayarlıyoruz",Evet,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,False,2025-07-02T09:23:41,0:02:23
,9f4b14f3-19fb-4cef-873a-c83ab129ab08,bf17272dc3f0,"Çok teşekkürler, bilgileriniz çok yardımcı oldu!

Özetle:
- **Etkinlik:** Nişan
- **Tarih:** 20-30 Eylül 2025 arası
- **Yer:** İstanbul, Sultangazi
- **Davetli sayısı:** 150-200 kişi
- **Aradığınız hizmet:** Hem mekan hem organizasyon firması
- **İkram:** Siz ayarlayacaksınız

Şimdi birkaç küçük detay daha sorabilir miyim?
- **Mekan tercihiniz nedir?** (Açık alan, kapalı alan, her ikisi de olabilir)
- **Toplam bütçeniz nedir?** (Mekan ve organizasyon için ayrı ayrı veya toplam bir bütçe belirtebilirsiniz)

Bu bilgilerle hem Sultangazi’de hem de yakın ilçelerde (Gaziosmanpaşa, Esenler, Eyüpsultan gibi) en uygun mekan ve organizasyon firmalarını önerebilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T09:23:48,0:00:07
,9f4b156d-eaba-4f41-8da2-46dcf600a485,d4ddf43c2f5c,Açık alan olsa güzel olur . Kapalı önerilerinizi de alabilirim. Uygun bir fiyat almak istiyorum,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:25:08,0:01:20
,9f4b1576-7727-47da-9328-a07f49c9595c,bf17272dc3f0,"Harika! Açık alan tercihiniz öncelikli, ancak kapalı mekan önerilerine de açıksınız. Uygun fiyatlı seçenekler sizin için önemli.

Şimdi, daha iyi filtreleme yapabilmem için yaklaşık bir **bütçe aralığı** belirtebilir misiniz? (Örneğin, toplamda 50.000 TL’ye kadar, ya da kişi başı ortalama bir rakam gibi.)

Eğer net bir bütçeniz yoksa, ben hem uygun fiyatlı hem de popüler mekan ve organizasyon firmalarını Sultangazi ve yakın ilçelerde araştırıp hemen öneriler sunabilirim. Nasıl ilerlememi istersiniz?",Evet,Pozitif,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T09:25:14,0:00:06
,9f4b15bd-e567-4fa1-a67f-c3f31dd0efaf,d4ddf43c2f5c,Siz sunun lütfen 10.000 20.000 arası olabilir,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:26:01,0:00:47
,9f4b15cb-276c-46d1-9305-39afad049158,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T09:26:09,0:00:08
,9f4b15cb-bd4e-4ecb-a632-e181a711a8bd,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:26:10,0:00:01
,9f4b15cd-8912-49d8-ab6c-896042a543ae,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T09:26:11,0:00:01
,9f4b15ce-1b50-47f6-b9a7-24d707de99a1,bf17272dc3f0,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Hayır,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,True,2025-07-02T09:26:11,0:00:00
,9f4b15d3-ce0f-488b-adc3-54ce3b814a21,bf17272dc3f0,"Belirttiğiniz kriterlere (Sultangazi ve yakın ilçelerde, açık veya kapalı alan, 150-200 kişi, 10.000-20.000 TL arası) uygun mekan ve organizasyon firması şu anda sistemimizde bulunamadı.

Dilerseniz;
- **Bütçenizi biraz artırabilir,**
- **Davetli sayısını azaltabilir,**
- **Yakın ilçeleri (Gaziosmanpaşa, Esenler, Eyüpsultan gibi) daha geniş kapsamda değerlendirebilir,**
- veya **mekan türü tercihinizi esnetebilirsiniz.**

Kriterlerinizde bir değişiklik yapmak ister misiniz, yoksa farklı bir arama yapmamı ister misiniz? Size en uygun alternatifi bulmam için yardımcı olmaktan memnuniyet duyarım!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T09:26:15,0:00:04
,9f4b1607-3f5c-4ea4-ab4f-30df1acdb258,d4ddf43c2f5c,Siz bana önerin fiyatı esnetebiliriz,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:26:49,0:00:34
,9f4b160d-cd17-424d-8634-3c5982b8d525,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T09:26:53,0:00:04
,9f4b160e-576d-4c1e-9938-00641740fdaf,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:26:54,0:00:01
,9f4b1610-077b-4142-af7a-ca8e89d6b4eb,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T09:26:55,0:00:01
,9f4b1611-6de8-4d58-bd59-875ec7ef5f30,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,CAROUSEL,False,2025-07-02T09:26:56,0:00:01
,9f4d1a29-a8a8-4e61-b055-f4627c52aa53,bf17272dc3f0,Conversation resolved automatically.,Hayır,Pozitif,Diğer,Genel Sorgu,TEXT,True,2025-07-03T09:30:02,"1 day, 0:03:06"
,9f4b1923-4553-4098-b698-244314c8d2ee,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T09:35:31,
,9f4b1923-64d6-477f-a344-c4302157d367,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Hayır,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-07-02T09:35:31,0:00:00
,9f4b192c-1267-4d75-bf39-5fac2ed5301f,,Sünnet,Evet,Nötr,Diğer,Genel Sorgu,SELECTED_OPTION,False,2025-07-02T09:35:36,0:00:05
,9f4b1934-bbf5-47a3-b830-efb2f3a23958,bf17272dc3f0,"Sünnet organizasyonu için yardımcı olmaktan memnuniyet duyarım! Öncelikle, nasıl bir hizmet aradığınızı öğrenebilir miyim? 

Aşağıdaki seçeneklerden hangisi size daha uygun olur?
- **Sünnet düğünü mekanı** (yani bir salon veya açık alan)
- **Sünnet organizasyon firması** (süsleme, animasyon, catering gibi hizmetler)
- **Her ikisi**

Hangisini arıyorsunuz?",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T09:35:42,0:00:06
,9f4b195a-6e7e-4a27-a9e8-b2b223fc4785,8de20534d78c,Sünnet düğünü,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T09:36:07,0:00:25
,9f4b1963-5cbe-42a3-9540-271a440bd760,bf17272dc3f0,"Harika! Size en uygun sünnet düğünü mekanlarını önerebilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Şehir ve ilçe**: Sünnet düğününü hangi şehirde ve ilçede yapmak istiyorsunuz?
2. **Tahmini tarih**: Sünnet düğünü için düşündüğünüz tarih nedir? (Yıl-ay veya tam tarih olarak belirtebilirsiniz.)
3. **Tahmini davetli sayısı**: Kaç kişilik bir organizasyon planlıyorsunuz?
4. **İkram tercihi**: Yemekli, kokteyl veya sadece pasta & meşrubat şeklinde mi olmasını istersiniz?
5. **Kişi başı bütçe**: Mekan için ayırdığınız kişi başı bütçeniz nedir? (Varsa belirtir misiniz?)

Bu bilgileri paylaşırsanız, size en uygun mekanları hemen önerebilirim!",Hayır,Pozitif,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T09:36:13,0:00:06
,9f4d24e8-4ab0-4c03-9b65-598b04d28125,bf17272dc3f0,Conversation resolved automatically.,Hayır,Pozitif,Diğer,Genel Sorgu,TEXT,True,2025-07-03T10:00:05,"1 day, 0:23:52"
,9f4b5ddd-6892-47b5-b266-3c2b7340b3c6,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T12:47:41,
,9f4b5ddd-866b-48c5-995f-6404498cc06d,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Hayır,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-07-02T12:47:41,0:00:00
,9f4b5df3-16fa-4088-a729-275ed0cef2f0,,Fiyat alabioirmiyim,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:47:55,0:00:14
,9f4b5dfa-b069-49e2-baa2-24c80bd7b42e,bf17272dc3f0,"Tabii ki, size en uygun fiyatları sunabilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Ne tür bir etkinlik** yapmak istiyorsunuz? (Düğün, kına, nişan, sünnet vb.)
2. **Hangi şehir ve ilçede** etkinlik düzenlemeyi düşünüyorsunuz?
3. **Tahmini davetli sayınız** kaç olacak?
4. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
5. **Kişi başı veya toplam bütçeniz** nedir?

Bu bilgileri paylaşırsanız, size en uygun fiyat tekliflerini ve mekan önerilerini hemen sunabilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:48:00,0:00:05
,9f4b5e00-7f82-4b27-92b5-81e62aa207aa,fd3d1b0a72bd,Düğün,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:48:04,0:00:04
,9f4b5e07-b969-4b54-9e0b-7b06ba6a100d,bf17272dc3f0,"Harika! **Düğün** için fiyat teklifi hazırlayabilmem adına birkaç bilgiye daha ihtiyacım var:

1. **Düğünü hangi şehir ve ilçede** yapmak istiyorsunuz?
2. **Tahmini düğün tarihiniz** belli mi?
3. **Kaç davetli** olmasını planlıyorsunuz?
4. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
5. **Kişi başı veya toplam bütçeniz** nedir?

Bu bilgileri paylaşırsanız, size özel düğün mekanlarını ve fiyatlarını hemen sunabilirim!",Evet,Pozitif,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:48:09,0:00:05
,9f4b5e83-08e4-4813-bde6-74abc76f79ae,fd3d1b0a72bd,300 kişilik dugun için,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:49:30,0:01:21
,9f4b5e8a-e089-4809-9496-8738b76748af,bf17272dc3f0,"Çok güzel! **300 kişilik bir düğün** için fiyat teklifi hazırlayabilmem adına birkaç detaya daha ihtiyacım var:

1. **Düğünü hangi şehir ve ilçede** yapmak istiyorsunuz?
2. **Tahmini düğün tarihiniz** belli mi?
3. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
4. **Kişi başı veya toplam bütçeniz** nedir? (Yaklaşık bir aralık da verebilirsiniz.)

Bu bilgileri paylaşırsanız, size en uygun mekan ve fiyat seçeneklerini hemen sunabilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:49:35,0:00:05
,9f4b5e96-b024-492c-8c2a-6848e7b6ec93,fd3d1b0a72bd,2025 13 haziran,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:49:42,0:00:07
,9f4b5e9e-38c2-475f-939d-4f0b60bf770f,bf17272dc3f0,"Teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Düğün
- **Tarih:** 13 Haziran 2025
- **Davetli sayısı:** 300 kişi

Şimdi, size en uygun mekan ve fiyatları önerebilmem için birkaç bilgiye daha ihtiyacım var:

1. **Düğünü hangi şehir ve ilçede** yapmak istiyorsunuz?
2. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
3. **Kişi başı veya toplam bütçeniz** nedir? (Yaklaşık bir aralık da verebilirsiniz.)

Bu bilgileri de paylaşırsanız, hemen size özel öneriler sunabilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:49:47,0:00:05
,9f4b5eb3-410c-422c-8b12-fd50a73b54ac,fd3d1b0a72bd,İstanbul,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:50:01,0:00:14
,9f4b5ebc-44d0-40b8-b924-8d9b8bb58bf6,bf17272dc3f0,"Harika, İstanbul’da 13 Haziran 2025 tarihinde 300 kişilik bir düğün planlıyorsunuz.

Şimdi birkaç küçük detay daha rica edeceğim:

1. **Hangi ilçede** düğün yapmak istiyorsunuz? (Örneğin: Kadıköy, Beşiktaş, Bakırköy vb. veya birkaç ilçe belirtebilirsiniz.)
2. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
3. **Kişi başı veya toplam bütçeniz** nedir? (Yaklaşık bir aralık da olabilir.)

Bu bilgileri paylaşırsanız, İstanbul’daki en uygun düğün mekanlarını ve fiyatlarını hemen sunabilirim!",Evet,Pozitif,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:50:07,0:00:06
,9f4b5ebf-5445-41f2-88e1-034bb50f683a,fd3d1b0a72bd,Pavli adasi,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:50:09,0:00:02
,9f4b5ec6-b6ca-4d5d-9b3c-6ccdf261c3db,bf17272dc3f0,"Çok güzel bir tercih! **Pavli Adası**’nda 13 Haziran 2025 tarihinde, 300 kişilik bir düğün planlıyorsunuz.

Şimdi son birkaç detayı rica edeceğim:

1. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat)
2. **Kişi başı veya toplam bütçeniz** nedir? (Yaklaşık bir aralık da olabilir.)

Bu bilgileri de paylaşırsanız, Pavli Adası ve çevresindeki en uygun düğün mekanlarını ve fiyat tekliflerini hemen sunabilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:50:14,0:00:05
,9f4b5ed5-9f95-4bd6-8a2b-5c9f411f802f,fd3d1b0a72bd,Kokteyl,Evet,Nötr,Catering,Genel Sorgu,TEXT,False,2025-07-02T12:50:24,0:00:10
,9f4b5edd-0d33-4651-bff0-0a0c37bcd56c,bf17272dc3f0,"Harika! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Düğün
- **Tarih:** 13 Haziran 2025
- **Davetli sayısı:** 300 kişi
- **Şehir:** İstanbul
- **Mekan:** Pavli Adası
- **İkram tercihi:** Kokteyl

Şimdi, size en uygun fiyatları sunabilmem için son olarak **kişi başı veya toplam bütçenizi** öğrenebilir miyim? Yaklaşık bir aralık da verebilirsiniz. Böylece Pavli Adası ve çevresindeki en uygun kokteyl düğün mekanlarını hemen önerebilirim!",Evet,Pozitif,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:50:29,0:00:05
,9f4b5f09-3048-4244-8e90-65ca44240784,fd3d1b0a72bd,Kişi başı 300,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:50:58,0:00:29
,9f4b5f12-4ee0-4f4f-891c-d096ae228197,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:51:03,0:00:05
,9f4b5f11-91dc-48cf-87d6-110b5e2d75a3,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T12:51:03,0:00:00
,9f4b5f14-e999-49c3-8bb6-76180fcc254e,bf17272dc3f0,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Hayır,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,True,2025-07-02T12:51:05,0:00:02
,9f4b5f14-1d08-4ab9-98d0-dc400fed7a62,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T12:51:05,0:00:00
,9f4b5f1b-de0a-4374-8fb2-b7cc09e0e60a,bf17272dc3f0,"Şu anda **Pavli Adası’nda**, 13 Haziran 2025 için, 300 kişilik ve kişi başı 300 TL bütçeyle kokteyl düğünü için uygun bir mekan bulamadım.

Dilerseniz;
- **Bütçenizi biraz artırabilir** veya
- **Yakın ilçelerde/adalarda** da mekan bakabiliriz
- Ya da **davetli sayısını azaltarak** tekrar arama yapabilirim.

Kriterlerinizde bir esneklik yapmamı ister misiniz, yoksa farklı bir bölge veya bütçe ile tekrar arama yapmamı ister misiniz? Size en iyi şekilde yardımcı olmak isterim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-07-02T12:51:10,0:00:05
,9f4b5f37-a01c-4748-83de-97f8f08f3e56,fd3d1b0a72bd,500 tl,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T12:51:28,0:00:18
,9f4b5f3e-7462-4317-91ca-e66d97d58c02,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T12:51:32,0:00:04
,9f4b5f3f-47eb-4355-9baa-7ee58d4a2bed,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,CAROUSEL,False,2025-07-02T12:51:33,0:00:01
,9f4d6546-6de6-400b-bd1e-edeb5f689fb5,bf17272dc3f0,Conversation resolved automatically.,Hayır,Pozitif,Diğer,Genel Sorgu,TEXT,True,2025-07-03T13:00:04,"1 day, 0:08:31"
,9f4b8913-854a-412d-a629-07a96de9723f,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Hayır,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-07-02T14:48:31,
,9f4b8913-6517-428a-a4dc-64f37391741c,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T14:48:31,0:00:00
,9f4b89d9-0c20-4aa6-a26e-d959ec572dc9,,"dugunbuketi,com,ga",Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T14:50:40,0:02:09
,9f4b89df-863a-444d-a6bf-a1989a960440,bf17272dc3f0,"Merhaba! DüğünBuketi.com’a hoş geldiniz. Size en uygun düğün hizmetlerini bulmam için bana birkaç bilgi verebilir misiniz?

Öncelikle, nasıl bir etkinlik planlıyorsunuz? (Örneğin: Düğün, Kına, Nişan, Sünnet gibi.)",Evet,Nötr,Nişan,Bilgi Soruyor,TEXT,False,2025-07-02T14:50:44,0:00:04
,9f4b8a0b-a5f6-4513-9607-4fd9c07ad9ce,937b19617d58,Ccggdo,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T14:51:13,0:00:29
,9f4b8a11-3858-48fa-9648-3ffe6da34adc,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size düğün, kına, nişan veya sünnet gibi etkinlikler ve ilgili hizmetler konusunda yardımcı olabilirim. Size nasıl yardımcı olabilirim?",Hayır,Nötr,Nişan,Bilgi Soruyor,TEXT,False,2025-07-02T14:51:17,0:00:04
,9f4d902f-94e2-442a-8b58-ac0aa06b68c8,bf17272dc3f0,Conversation resolved automatically.,Hayır,Pozitif,Diğer,Genel Sorgu,TEXT,True,2025-07-03T15:00:03,"1 day, 0:08:46"
,9f4b9e15-6bea-4117-a7ea-d9ccd7b6ab87,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Hayır,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-07-02T15:47:15,
,9f4b9e15-52da-4d8b-b895-95ea5ce77c31,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T15:47:15,0:00:00
,9f4b9e28-ee9e-4533-b305-76ffe9a1eb4a,,Merhabalar Cabrio araç var mıdır,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:47:28,0:00:13
,9f4b9e34-0391-4eaa-b483-8e718712f9d9,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Ben düğün, kına, nişan gibi etkinlikler için mekan, organizasyon ve ilgili hizmetler konusunda yardımcı olabilirim. Eğer düğün arabası kiralamak istiyorsanız, size düğün arabası hizmeti sunan firmaları önerebilirim. Düğün için araç kiralama hizmeti mi arıyorsunuz? Eğer öyleyse, hangi şehir ve ilçede bu hizmeti almak istediğinizi belirtir misiniz?",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-07-02T15:47:35,0:00:07
,9f4b9e54-9cf1-413c-8957-5aa447f4a17f,266365cb653b,İzmir üstü açık araba,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:47:57,0:00:22
,9f4b9e5f-3180-4314-a702-e2b49197e468,bf17272dc3f0,"Teşekkürler! İzmir’de üstü açık (cabrio) düğün arabası kiralamak istediğinizi anladım. Size en uygun firmaları önerebilmem için birkaç bilgiye daha ihtiyacım olacak:

- **Aracı hangi tarihte kullanmak istiyorsunuz?**
- **Yaklaşık bütçeniz nedir?**
- **Aracı hangi ilçede veya bölgede kullanacaksınız?**
- **Sadece gelin arabası olarak mı kullanacaksınız, yoksa fotoğraf çekimi veya şehir turu gibi ek hizmetler de ister misiniz?**

Bu bilgileri paylaşırsanız, İzmir ve yakın ilçelerdeki en iyi cabrio düğün arabası kiralama firmalarını hemen önerebilirim!",Evet,Nötr,Fotoğrafçı,Ürün Arıyor,TEXT,False,2025-07-02T15:48:04,0:00:07
,9f4b9e7f-25c4-43ce-a55f-d5f59988aa61,266365cb653b,Çekim amaçli butçe 2000,Evet,Nötr,Fotoğrafçı,Genel Sorgu,TEXT,False,2025-07-02T15:48:24,0:00:20
,9f4b9e88-c0ec-4114-972a-f1fc00e78a25,bf17272dc3f0,"Harika, çekim amaçlı üstü açık (cabrio) araç kiralamak istiyorsunuz ve bütçeniz **2.000 TL**. Size daha iyi yardımcı olabilmem için aşağıdaki bilgileri de paylaşabilir misiniz?

- **Çekim hangi tarihte veya hangi tarihler arasında olacak?**
- **Çekim için düşündüğünüz ilçe veya bölge neresi? (Örneğin: Konak, Karşıyaka, Alsancak vb.)**
- **Araç kiralama süresi ne kadar olacak? (Saatlik mi, günlük mü?)**

Bu bilgileri paylaşırsanız, İzmir ve yakın ilçelerde bütçenize uygun cabrio araç kiralama firmalarını hemen önerebilirim!",Evet,Pozitif,Fotoğrafçı,Ürün Arıyor,TEXT,False,2025-07-02T15:48:31,0:00:07
,9f4b9ea2-0853-4574-90c1-15ff86840653,266365cb653b,4 temmuz,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:48:47,0:00:16
,9f4b9ea8-3a2f-4af6-a4af-c768c4632ed3,bf17272dc3f0,"Teşekkürler! Çekim için **4 Temmuz** tarihinde, İzmir’de üstü açık (cabrio) araç kiralamak istiyorsunuz ve bütçeniz 2.000 TL.

Şimdi, çekimin yapılacağı ilçeyi de belirtir misiniz? (Örneğin: Konak, Karşıyaka, Bornova, Alsancak vb.)  
Ayrıca, aracı **kaç saatliğine** kiralamak istiyorsunuz? (Örneğin: 2 saat, 4 saat, tüm gün vb.)

Bu bilgileri de paylaşırsanız, size en uygun firmaları hemen önerebilirim!",Evet,Nötr,Fotoğrafçı,Ürün Arıyor,TEXT,False,2025-07-02T15:48:51,0:00:04
,9f4b9ec9-65c9-4982-9d1b-462042cf9c88,266365cb653b,Aliağa ilçe fark etmez 1 saat,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:49:13,0:00:22
,9f4b9ed4-41c4-4e08-b245-0373f6309825,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T15:49:20,0:00:07
,9f4b9ed4-cbfc-4674-bf79-a508c002a477,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:49:21,0:00:01
,9f4b9ed6-8879-42eb-8320-142d3bbfbe60,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T15:49:22,0:00:01
,9f4b9ed7-32d6-46f6-a505-472bbe6c18d9,bf17272dc3f0,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Hayır,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,True,2025-07-02T15:49:22,0:00:00
,9f4b9ee7-3ef9-41e6-b268-ab9633040a0d,bf17272dc3f0,"Şu anda **Aliağa ve çevresinde**, 4 Temmuz tarihinde 1 saatlik çekim için 2.000 TL bütçeyle üstü açık (cabrio) araç kiralayan bir firma bulamadım. 

Ancak, kriterlerinizi biraz esnetirseniz (örneğin, yakın ilçeleri de dahil etmek, bütçeyi biraz artırmak veya süreyi değiştirmek gibi), size daha fazla seçenek sunabilirim.

**Kriterlerinizi değiştirmek ister misiniz?**  
Örneğin, İzmir merkez ilçelerinde veya komşu ilçelerde arama yapmamı ister misiniz? Ya da bütçenizi biraz artırabilir misiniz? Size en iyi şekilde yardımcı olmak için buradayım!",Evet,Nötr,Fotoğrafçı,Ürün Arıyor,TEXT,False,2025-07-02T15:49:33,0:00:11
,9f4b9f05-e4b9-488d-b332-e7203723df24,266365cb653b,Temmuz ayı boyunca olabilir,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:49:53,0:00:20
,9f4b9f0c-5f2f-448e-b82f-39922f0f4679,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T15:49:57,0:00:04
,9f4b9f0c-f6da-4344-8d75-987993ec49b1,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-07-02T15:49:57,0:00:00
,9f4b9f0e-237f-41c0-af24-747b2f956a04,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-07-02T15:49:58,0:00:01
